ClientID,Name,TypeID,Location,Region,Pricing
3206,QDB Bar & Grill,7,Washington,WI,3
3207,Orange Box,4,Shorewood,NY,2
3208,Thirsty Creamery,1,Charleston,GA,2
3209,Green Bar & Grill,7,Honolulu,MA,3
3210,Silver Bakery,3,San Francisco,OR,2
3211,Red Bar & Grill,7,Washington,NY,2
3212,Spice Diner,6,Colorado Springs,AZ,3
3213,Blue Sushi,6,Great Falls,LA,2
3214,Blue Plate Subs,3,New Canaan,CA,2
3215,Sugar Bakery,1,Savannah,CA,2
3216,Fast Creamery,1,Madison,CA,1
3217,Salty Burger,3,Lancaster,TX,1
3218,Blue Curry,5,New York,MD,2
3219,Fast Eatery,7,Portland,MT,3
3220,Smokestack Brasserie,2,Atlanta,TX,1
3221,Thirsty Steakhouse,7,New York,VA,2
3222,Fat Steakhouse,7,Roswell,MA,1
3223,61 Bakery,2,South Berwick,CA,3
3224,Smokestack Bakery,7,San Francisco,CA,2
3225,Blue Plate Deli,1,Marina Del Rey,AZ,2
3226,Blue Grill,6,Santa Fe,NY,2
3227,Belly Box,6,Oak View,MO,2
3228,VE Grill,6,Lancaster,WI,1
3229,ZPM Coffee,3,Temecula,RI,1
3230,918 Brasserie,3,Naples,NY,2
3231,Belly Spoon,2,Houston,DC,2
3232,9132 Grill & Tap,2,Birmingham,NJ,3
3233,Big Cafe,2,Miami,NY,2
3234,Belly Pub,4,Athens,MI,3
3235,Red Sushi,2,San Antonio,VA,2
3236,Thirsty Box,3,Winnipeg,OR,1
3237,Fat BBQ,1,Long Beach,ON,1
3238,Green Gastropub,5,Tuscaloosa,MN,2
3239,Golden Juice Bar,3,Loveland,SC,1
3240,Belly Eats,5,Oakland,CO,1
3241,10 Shakes,6,Madison,ON,3
3242,Fat Grill,6,Shelter Island Heights,PA,3
3243,Blue Pub,6,Cumberland,IL,1
3244,Blue Bar & Grill,6,Huntington Beach,NY,1
3245,Big Steakhouse,4,Wetumpka,CO,2
3246,Fat Shakes,2,New York,OH,2
3247,Smokestack Juice Bar,3,Amarillo,NM,3
3248,Blue Plate Juice Bar,2,Geneva,FL,3
3249,Orange Eatery,5,Sebastopol,ME,1
3250,FOR Pizza,2,Fort Lauderdale,NJ,1
3251,Golden Grill & Tap,2,Altoona,OR,2
3252,Big Diner,6,Centralia,RI,2
3253,Fast Burger,3,Strongsville,MN,1
3254,Blue Brasserie,7,Chapel Hill,TN,1
3255,JC King,6,Boston,CA,2
3256,AO Cafe,6,Rochester,ON,1
3257,9502 Coffee,3,Auburn,CA,3
3258,Fat Pizza,6,Chicago,SC,3
3259,4709 Eats,3,La Jolla,CA,2
3260,Spice Kitchen,6,West Lawn,NH,2
3261,Red Juice Bar,4,Alpharetta,AZ,1
3262,Fast Juice Bar,7,New York,ON,1
3263,Fat House,2,Tucson,OH,1
3264,Big Creamery,7,Wellington,VA,1
3265,Fat Sushi,7,Fredericksburg,CA,1
3266,Green Diner,4,Gadsden,WI,2
3267,Fast Pizza,7,San Antonio,MT,1
3268,Orange Shakes,6,Rockville,IL,2
3269,9529 Coffee,2,Denver,TN,3
3270,Red Gastropub,3,Denver,WI,2
3271,Golden Curry,1,Kimberton,FL,1
3272,Green Steakhouse,4,Oceanside,PA,3
3273,Fat Pub,6,New York,MA,2
3274,Salty Bakery,7,White Rock,NC,2
3275,Fat Coffee,2,Dallas,DC,2
3276,421 Bakery,2,Cincinnati,CA,1
3277,236 Bakery,1,Boca Raton,KY,2
3278,Thirsty Pub,7,Oakland,CA,1
3279,Blue Grill,3,Washington,NJ,2
3280,Hungry Shakes,1,Spring Hil,NC,3
3281,Red Burger,1,Ringwood,TX,2
3282,Sweet Box,3,New York,TX,3
3283,214 Dragon,1,Portland,MA,3
3284,919 Eats,5,Houston,NY,1
3285,1788 Pizza,1,Fort Worth,WA,1
3286,Belly Steakhouse,7,Yakima,NY,2
3287,98 Grill & Tap,3,Houston,MI,3
3288,Thirsty BBQ,5,Coralville,CA,2
3289,Silver Curry,4,Buchanan,GA,1
3290,ZWM Shakes,1,New York,LA,1
3291,Smokestack Brasserie,6,Charlotte,UT,2
3292,Salty Coffee,5,Brooklyn,NJ,2
3293,Sweet Pizza,6,New York,CA,1
3294,Smokestack Dragon,5,Garden City,NJ,2
3295,Sweet Deli,3,Houston,PA,2
3296,Belly Coffee,2,Otter Rock,NY,1
3297,Green Box,6,Asbury Park,SC,3
3298,Thirsty Grill & Tap,4,Brooklyn,CA,3
3299,Golden Bar & Grill,1,Lewiston,VT,2
3300,Thirsty Bakery,4,Manteo,DC,2
3301,Green Bakery,6,South Salt Lake,MD,2
3302,Fat Coffee,5,Los Gatos,FL,2
3303,Green House,6,Seaside Park,KY,2
3304,Smokestack Creamery,4,Lacey,CA,1
3305,Belly Pub,5,El Prado,VT,1
3306,Silver Steakhouse,2,Elizabeth,TX,2
3307,Orange Subs,7,Redmond,CA,3
3308,Fast Eatery,3,Colorado Springs,WA,2
3309,Silver Subs,2,Laurel,FL,1
3310,75 Burger,5,New York,IL,2
3311,TWO Burger,4,Billerica,OH,2
3312,Salty Grill,3,Guntersville,CA,1
3313,Sweet Pizza,3,Coarsegold,WI,1
3314,Smokestack Bakery,5,Farmington,NH,2
3315,Orange Pub,5,New York,OH,2
3316,DX Coffee,5,Minneapolis,MA,1
3317,Red Subs,2,Jackson Hole,WA,1
3318,Orange Box,4,Clearwater Beach,SC,1
3319,Sugar Gastropub,2,Auburn,IL,2
3320,Fat Diner,6,Hockessin,DC,2
3321,UR Steakhouse,5,Vancouver,MO,1
3322,Fast Gastropub,4,Garden City,NJ,1
3323,Sugar Eats,2,Orlando,FL,1
3324,WB Grill & Tap,2,Indianapolis,MA,2
3325,Fast Deli,2,Lee's Summit,FL,1
3326,Blue Curry,4,Toronto,FL,2
3327,YP Spoon,2,Provo,LA,3
3328,Belly Bar & Grill,1,Toms River,WI,1
3329,Sugar Gastropub,7,Watermill,CT,2
3330,Blue Plate Bar & Grill,7,Orange Park,CT,1
3331,68 Cafe,2,Wilkes Barre,WI,2
3332,Sugar Burger,4,Marshall,CO,2
3333,Blue Plate Box,7,Longboat Key,TN,3
3334,Blue Plate Pub,4,Boca Raton,NY,1
3335,Blue Plate King,6,Honesdale,FL,2
3336,175 Eats,6,Laramie,TX,2
3337,Fast King,3,Albany,CA,2
3338,Blue Plate King,2,Pittsford,FL,1
3339,Salty Grill,5,Memphis,TX,1
3340,Thirsty Grill & Tap,3,Starlight,TX,1
3341,Sugar House,2,Sedona,GA,2
3342,Sugar King,5,Norwalk,NM,3
3343,8504 Kitchen,7,Chino,TX,1
3344,MTB Curry,1,Boca Raton,MA,2
3345,Sugar Curry,1,Boonton,VA,2
3346,Salty Brasserie,6,New York,CA,3
3347,Smokestack Dragon,6,Key West,VA,1
3348,Big Pub,2,Naples,CA,3
3349,Silver BBQ,5,AVONDALE,CT,2
3350,60 Subs,3,Long Beach,FL,1
3351,GSN Creamery,7,Suttons Bay,NY,2
3352,Hungry Eats,1,Des Moines,OR,3
3353,Blue Spoon,1,Flat Rock,MN,3
3354,Thirsty Box,3,GLENS FALLS,CO,3
3355,Smokestack BBQ,6,New Brunswick,GA,3
3356,Blue Plate Creamery,3,Dallas,ID,1
3357,Thirsty Dragon,7,Ithaca,FL,1
3358,Spice Spoon,2,Fairfax,VA,3
3359,Silver Spoon,2,Venice,CO,2
3360,70 Grill & Tap,5,Westlake Village,MO,2
3361,Blue Plate Burger,4,Pewaukee,WI,1
3362,Smokestack Eatery,5,Lakeview,FL,1
3363,Big Cafe,1,St Davids,FL,2
3364,WSD Sushi,7,Burlingame,CA,2
3365,Sweet Grill,6,San Antonio,CA,1
3366,52 Steakhouse,7,Duluth,CA,1
3367,40 Grill,3,Santa Clara,TX,1
3368,1429 Sushi,5,New York,WI,2
3369,Blue Burger,2,Milwaukee,CA,3
3370,89 King,6,Pittsburgh,CA,3
3371,Silver Box,1,Saint Louis,NY,1
3372,Thirsty Creamery,1,Honolulu,CA,1
3373,MF Sushi,2,Grapevine,IA,2
3374,Silver Juice Bar,3,Camarillo,CA,3
3375,Sweet King,3,Brooklyn,CA,1
3376,417 Eats,1,Altamonte Springs,NC,1
3377,Spice House,7,Spokane,WI,2
3378,6407 BBQ,5,Groton,TX,3
3379,NYD Spoon,4,Rochester,CA,3
3380,Orange Eatery,5,Park City,TX,2
3381,Golden Grill & Tap,5,Park Ridge,PA,2
3382,Silver Eatery,3,Manchester,PA,3
3383,Thirsty Bar & Grill,7,Boston,TX,1
3384,3941 House,5,Putnam,CA,2
3385,Smokestack Pub,1,Newport Beach,PA,3
3386,Red House,5,Russell,MI,2
3387,Golden Shakes,1,Stamford,NY,1
3388,Green Creamery,3,Turlock,WA,3
3389,Big Eatery,6,Avon,NY,1
3390,Big Creamery,3,Jackson,FL,3
3391,Orange Subs,7,Charleston,LA,3
3392,Orange Box,5,Sparta,VA,2
3393,Hungry Cafe,5,Templeton,OH,1
3394,Golden Subs,1,Biloxi,NC,2
3395,Red Bar & Grill,7,Stonington,NJ,2
3396,Thirsty Diner,3,Brewster,FL,2
3397,Green Gastropub,5,Ship Bottom,DC,3
3398,Sweet Eats,2,Cupertino,MO,1
3399,97 Curry,5,Tyler,TX,2
3400,Hungry Eatery,6,Madison,FL,2
3401,RL Dragon,2,Little Falls,FL,2
3402,Salty Spoon,6,San Mateo,CA,2
3403,6624 Juice Bar,6,Birmingham,CA,1
3404,Fat Brasserie,5,Baltimore,TX,3
3405,Salty Box,6,Annapolis,CA,1
3406,EN Steakhouse,6,New York,MI,1
3407,Blue Plate Juice Bar,4,La Porte,MD,1
3408,Fast Juice Bar,5,Cincinnati,FL,2
3409,819 Grill,7,Wailea,TX,2
3410,ZGW Curry,4,Greenville,PA,2
3411,Salty Creamery,6,Milwaukie,GA,3
3412,Green Steakhouse,4,Austin,FL,2
3413,Green Pizza,3,Columbia,FL,2
3414,Blue Plate Bakery,2,Santa Rosa Beach,TN,3
3415,Green Grill,3,North Hollywood,NJ,2
3416,Fast Brasserie,1,Phoenix,MA,3
3417,Green Spoon,3,Corvallis,CA,1
3418,Fast Steakhouse,7,St Simons Island,FL,3
3419,Hungry Pizza,1,San Jose,CA,3
3420,Fast House,4,Ardmore,NV,2
3421,Red House,6,Indianapolis,RI,1
3422,Fat Subs,2,Centralia,AL,2
3423,KI Subs,7,Conshohocken,NY,2
3424,UY Gastropub,2,Eureka,CA,2
3425,VSM Diner,2,Palm Beach Gardens,CA,2
3426,Fat Subs,4,Winchester,FL,2
3427,Sugar King,2,Long Beach,MI,1
3428,Fast Bar & Grill,5,Inglewood,TX,3
3429,Green Box,1,New York,PA,1
3430,Golden Burger,7,Rosemont,NY,1
3431,Red Spoon,5,Westlake Village,WA,3
3432,Blue Subs,6,Toronto,CA,2
3433,69 Cafe,1,Carmel,CT,2
3434,Orange BBQ,1,Plantation,AZ,3
3435,Salty Burger,1,Oklahoma City,MA,1
3436,Sweet Grill,4,Tyler,CA,1
3437,HA Shakes,5,Imperial,OR,2
3438,51 Burger,6,Camas,WI,2
3439,Golden Gastropub,3,South Boston,NY,1
3440,Fat Subs,5,Hemet,FL,2
3441,Blue Plate Sushi,2,Leadville,CA,2
3442,Silver BBQ,1,New York,WA,1
3443,Spice Box,3,Greenwich,LA,3
3444,Belly Curry,2,Bluff Dale,MD,3
3445,Spice Burger,1,Coronado,MN,1
3446,Sweet Sushi,2,Haleiwa,MN,1
3447,6273 Grill,1,Aspen,NJ,3
3448,Red Shakes,3,Birmingham,NY,2
3449,4493 Grill & Tap,4,Atlanta,NJ,3
3450,Blue Plate Pub,4,San Diego,SC,1
3451,Orange Kitchen,2,New Braunfels,FL,3
3452,Green BBQ,1,Folly Beach,TX,2
3453,Golden Creamery,5,Ashland,CA,2
3454,Sweet Bakery,2,Rockwall,FL,3
3455,Red Coffee,7,Miami Beach,CA,2
3456,33 Eatery,3,Atlanta,FL,2
3457,Golden Grill,2,Vancouver,NJ,3
3458,Salty Kitchen,5,Rosemount,CO,1
3459,Big Gastropub,7,Sunland,CA,1
3460,Blue Box,4,Phoenix,IA,2
3461,FRT BBQ,5,San Francisco,TX,2
3462,KC Curry,3,New Orleans,WI,1
3463,Blue Gastropub,7,Middle River,NY,2
3464,Orange Box,6,San Leandro,FL,2
3465,Smokestack Shakes,3,Richfield,IL,2
3466,Orange Diner,3,San Francisco,TN,2
3467,OP Diner,6,Miami,TX,3
3468,43 Bakery,5,Huntington Beach,MS,1
3469,2668 Sushi,6,Doylestown,IL,2
3470,Belly Pizza,6,Rochester,OR,1
3471,Golden Diner,4,Summerville,TX,3
3472,Sugar Cafe,6,Riverdale,MA,2
3473,Belly Curry,5,Biloxi,MA,1
3474,Red Subs,5,Austin,NC,2
3475,Big Steakhouse,7,Montgomery,CT,3
3476,Big BBQ,4,Mont Belvieu,MI,2
3477,301 Pub,5,Oakmont,OR,2
3478,26 Grill & Tap,4,Davison,AK,2
3479,Hungry Steakhouse,5,Fort Myers,CT,1
3480,Blue Eats,2,Fredericksburg,CA,3
3481,Thirsty Pizza,1,Laguna Beach,OH,1
3482,357 Bar & Grill,4,Ojai,FL,3
3483,Orange Brasserie,5,Topeka,PA,2
3484,Salty Eatery,5,New York,PA,1
3485,Thirsty Box,4,New Orleans,MA,1
3486,Blue Coffee,6,Austin,AL,2
3487,Green BBQ,4,Honolulu,CA,3
3488,Red BBQ,3,Fort Collins,UT,2
3489,Sugar Steakhouse,6,Boston,GA,2
3490,Golden Pizza,2,Boston,NC,1
3491,951 House,5,Big Bear Lake,TN,1
3492,Sugar BBQ,2,Belmont,FL,1
3493,Sugar Dragon,7,East Windsor,CA,3
3494,Fat Pub,6,Menomonee Falls,CA,2
3495,Smokestack Spoon,3,Alexandria Bay,AZ,3
3496,Sugar Shakes,6,Montgomery,GA,2
3497,Sweet BBQ,2,Bloomfield,WI,3
3498,96 Deli,3,Edmonton,CA,3
3499,Smokestack Cafe,5,Lacombe,NJ,3
3500,Sugar BBQ,6,Las Vegas,AB,2
3501,517 Brasserie,7,Long Beach,OK,2
3502,Belly Grill & Tap,6,Sanibel,CA,2
3503,750 Spoon,2,Astoria,CA,2
3504,Blue Gastropub,6,Louisville,CA,2
3505,Blue Plate Steakhouse,6,Memphis,AR,2
3506,Blue Plate Pizza,2,New York,PA,2
3507,Golden Spoon,6,Manasquan,IL,2
3508,Sweet Diner,4,Marmora,MT,3
3509,SRY Juice Bar,3,New York,LA,3
3510,Silver Deli,3,Minneapolis,CA,2
3511,Fat BBQ,5,Lakewood,CA,1
3512,57 Bakery,4,Henderson,CA,3
3513,Blue Plate Juice Bar,6,Virginia Beach,CA,1
3514,Salty Box,1,Sacramento,ON,2
3515,Orange Bakery,5,Port Huron,UT,3
3516,RJ Grill & Tap,4,Eureka,CA,2
3517,Orange Cafe,1,Prince Frederick,NY,1
3518,Blue Sushi,3,Montr̩al,GA,2
3519,Golden House,4,Houston,FL,3
3520,Blue Grill & Tap,6,Denver,LA,2
3521,Green Bar & Grill,3,Henrico,CA,2
3522,Hungry Bakery,7,Metairie,IA,3
3523,Spice Box,7,St Paul,NJ,3
3524,7566 Gastropub,1,Hamilton,MI,3
3525,Hungry House,2,Tinley Park,SD,2
3526,FIJ Brasserie,5,Broken Bow,AZ,1
3527,EQV Grill & Tap,1,Solomons,IL,1
3528,Blue Plate Creamery,7,Houston,LA,2
3529,Green Diner,7,La Grange,CA,2
3530,Belly Deli,1,Cape Canaveral,AL,2
3531,Orange Bar & Grill,3,Roswell,HI,2
3532,Sweet Bar & Grill,1,Winter Garden,CA,1
3533,Smokestack Grill & Tap,3,Santa Barbara,PA,3
3534,Blue Plate Spoon,1,Traverse City,LA,1
3535,BKG Shakes,4,New York,OR,2
3536,Blue Eats,2,Endicott,WY,1
3537,CKI House,1,Eastsound,VA,3
3538,Hungry BBQ,4,San Antonio,GA,2
3539,Thirsty Dragon,4,New York,CA,2
3540,Blue Subs,3,Greenwich,CO,2
3541,Salty Curry,2,Pittsburgh,GA,2
3542,Green Pizza,6,Jackson,TX,2
3543,KTX Steakhouse,3,E Stroudsburg,MD,2
3544,JGP Burger,6,San Francisco,CA,2
3545,648 Gastropub,7,Duluth,MI,1
3546,NEC House,5,Laconia,MI,3
3547,9634 BBQ,7,West Lafayette,AL,3
3548,Hungry Bakery,7,Jasper,GA,1
3549,Fat Sushi,7,San Francisco,NV,1
3550,120 Pizza,3,Gualala,MA,2
3551,Fat Pub,6,Laguna Hills,WI,1
3552,Salty King,7,Lubbock,LA,2
3553,20 Burger,1,Chilliwack,FL,2
3554,Big Bar & Grill,6,Richmond,LA,2
3555,Smokestack BBQ,4,New York,FL,1
3556,Hungry Juice Bar,4,Tahlequah,CA,1
3557,847 Dragon,7,Las Vegas,TN,3
3558,Sweet Cafe,2,Orland,FL,3
3559,Golden BBQ,7,Rocky Hill,FL,2
3560,Orange Bakery,1,Atlanta,NY,1
3561,Sugar Pizza,5,Prescott,WA,1
3562,Orange Curry,6,Cape May,IL,2
3563,Golden Grill & Tap,7,Toronto,NM,1
3564,672 Sushi,6,Sandy,NC,2
3565,YS Dragon,6,Shipshewana,IN,2
3566,Hungry Subs,5,Omro,IL,2
3567,Hungry Cafe,2,Miami Springs,SC,2
3568,Silver Bar & Grill,5,Boston,UT,2
3569,Blue Shakes,3,New York,MI,3
3570,Green Eats,3,Northampton,MA,2
3571,Red Burger,3,Vancouver,NC,2
3572,96 Brasserie,6,Myrtle Beach,CA,1
3573,Silver Dragon,4,East Stroudsburg,MI,1
3574,284 Brasserie,2,Middletown,NE,2
3575,Salty Bakery,3,Austin,FL,3
3576,Salty Shakes,6,Alexandria,FL,2
3577,68 Eatery,1,Hilton Head Island,CA,3
3578,Belly House,2,Healy,OH,2
3579,Spice Pub,5,Atascocita,VA,1
3580,Spice Shakes,7,New York,NY,2
3581,Orange Sushi,1,Sausalito,CA,2
3582,Silver Steakhouse,4,Costa Mesa,CA,1
3583,68 Bakery,5,Tustin,MI,2
3584,Sugar Dragon,5,Seattle,NY,3
3585,Golden Creamery,6,Pleasanton,NC,1
3586,Belly Creamery,3,San Diego,VA,3
3587,Fast Pub,4,Brea,OR,2
3588,WC Bar & Grill,6,North Dartmouth,KS,2
3589,Silver Pizza,1,Nashville,AZ,2
3590,Thirsty Pub,6,Roanoke,NY,2
3591,Blue Plate Creamery,1,Norwalk,FL,3
3592,Green Sushi,3,Waterford,AK,1
3593,Hungry Cafe,7,Savannah,CA,1
3594,Orange Eatery,3,Danville,CT,1
3595,5456 Spoon,6,Kansas City,PA,3
3596,Spice Grill,6,St Augustine Beach,MD,2
3597,IQX House,6,New York,PA,1
3598,Sugar Juice Bar,5,Mattituck,CA,2
3599,Big Pub,3,Virginia Beach,VA,2
3600,Blue Shakes,4,Brooklyn,AZ,2
3601,Sugar Bakery,3,Glendale,NY,3
3602,Spice Dragon,3,Leominster,PA,2
3603,Belly BBQ,6,Sandy Springs,BC,3
3604,UPI Dragon,5,San Jose,NC,1
3605,Salty Subs,5,Alexandria,OR,2
3606,Green Juice Bar,2,Standish,AZ,1
3607,Big Grill & Tap,3,Baltimore,LA,1
3608,Green Gastropub,1,San Jose,PA,1
3609,Fat Sushi,5,San Francisco,WA,1
3610,669 Juice Bar,7,Studio City,CA,1
3611,Orange Grill,6,Iowa Park,VA,3
3612,Green Pizza,5,Manitowoc,TX,2
3613,Belly Pizza,5,Seattle,CA,2
3614,Blue Plate Pizza,3,Voorhees,CA,3
3615,Hungry Steakhouse,5,Banner Elk,TX,2
3616,Belly Coffee,6,Harrisburg,TN,2
3617,Hungry Box,7,Laguna Beach,IL,1
3618,Orange Coffee,2,Menifee,NC,2
3619,5645 Diner,4,Conway,GA,2
3620,Red King,1,Salado,WA,1
3621,Big King,5,Lee's Summit,CA,2
3622,Green Cafe,5,Washington,ME,1
3623,Smokestack Creamery,1,Cookeville,PA,2
3624,Orange Steakhouse,2,Philadelphia,NY,2
3625,Sugar Grill & Tap,3,Rome,GA,2
3626,Fat Grill,2,Farmersville,NY,2
3627,Big Bakery,4,San Jose,BC,3
3628,Blue Plate Burger,1,The Woodlands,HI,2
3629,Spice Box,5,Newtown,MO,1
3630,Silver Steakhouse,5,Philadelphia,CA,3
3631,Fast Creamery,2,Melrose,CA,3
3632,Orange Curry,5,Highlands,NY,2
3633,Blue Spoon,2,New Orleans,NY,2
3634,Blue Plate King,7,Galveston,CT,1
3635,73 BBQ,6,Richardson,MO,2
3636,Salty Subs,6,Sacramento,TX,1
3637,Spice Grill & Tap,1,New York,AL,1
3638,Smokestack Creamery,6,Los Angeles,NJ,2
3639,Fat Pub,1,Honolulu,TX,1
3640,Spice Gastropub,5,Clearwater Beach,PA,3
3641,Hungry Sushi,6,Livonia,OR,1
3642,Sugar Kitchen,3,Huntington,OH,2
3643,Spice BBQ,3,Safety Harbor,FL,2
3644,2329 Dragon,2,Lake Bluff,MA,1
3645,Salty Bakery,4,Midland,BC,3
3646,Salty Diner,6,Eureka,CA,2
3647,SSS Brasserie,7,Atlanta,IN,1
3648,Green Diner,3,Clearwater,TX,1
3649,Smokestack Eatery,7,Goose Creek,CA,2
3650,GFP Eatery,4,Lacombe,FL,1
3651,Fast Pizza,3,New York,HI,2
3652,953 Gastropub,5,Cape May,NY,1
3653,Thirsty Burger,6,E Northport,GA,2
3654,Spice Creamery,1,New York,IL,1
3655,Thirsty Creamery,3,Green Lake,CT,3
3656,XB Coffee,2,Natchez,NC,3
3657,PZK Sushi,4,Atlanta,CT,1
3658,Hungry House,6,Cortlandt Manor,CA,1
3659,Golden Bar & Grill,7,Dallas,CO,1
3660,Big Gastropub,1,North Conway,TX,2
3661,Orange Bakery,6,Miami,FL,2
3662,7779 Box,5,Mountain View,GA,2
3663,Orange House,3,New York,CA,2
3664,Golden Grill,3,Fort Myers Beach,MI,3
3665,Fast Subs,6,Pasadena,FL,1
3666,XDF Spoon,1,Oakland,IL,2
3667,Golden Eats,4,Newport Beach,VA,2
3668,Red Deli,6,Orlando,ON,2
3669,46 Cafe,4,Las Vegas,OH,2
3670,Fast Burger,1,San Luis Obispo,PA,3
3671,Belly Bar & Grill,3,Tacoma,CO,3
3672,Orange BBQ,5,Sutherlin,NJ,2
3673,Big Kitchen,6,St Petersburg,TX,3
3674,Red Gastropub,4,Las Vegas,TX,2
3675,Sweet Gastropub,2,Jupiter,WY,2
3676,Red Gastropub,2,Appleton,ME,1
3677,Sugar Deli,2,Baltimore,DC,2
3678,Red Bar & Grill,3,Janesville,KY,2
3679,Blue Plate Juice Bar,7,Madison,WY,1
3680,Spice Grill & Tap,7,Champaign,PA,2
3681,Blue Plate Subs,3,Hanford,NJ,2
3682,567 Spoon,6,Philadelphia,CA,2
3683,64 Brasserie,3,Hilton Head Island,TX,1
3684,Sugar Bakery,2,Rush City,IA,2
3685,Thirsty Bar & Grill,5,San Jose,CA,2
3686,9460 Bar & Grill,7,Shelby,MN,2
3687,22 Spoon,7,Forest,CA,1
3688,Blue Coffee,1,Jacksonville,NV,3
3689,Thirsty Deli,5,Freeport,NY,2
3690,76 Spoon,5,Washington,SC,1
3691,KMZ Sushi,4,Boise,ND,1
3692,Sugar Burger,3,Northampton,AR,2
3693,Thirsty Coffee,2,Chattanooga,NY,1
3694,Sweet Burger,6,Aurora,MI,2
3695,Blue Kitchen,4,Bend,CA,3
3696,SY Deli,6,Annapolis,TX,2
3697,Sugar Bakery,4,Hudson,AL,2
3698,Spice BBQ,7,Columbus,TX,1
3699,Big Pub,3,Tulsa,NJ,1
3700,Silver Curry,4,New York,MO,3
3701,Green Pub,2,Richmond,OH,1
3702,Red Spoon,7,Boulder,CA,2
3703,Thirsty Eats,5,Owen Sound,GA,3
3704,Smokestack Grill,3,San Francisco,FL,2
3705,Spice Gastropub,4,Trussville,MA,1
3706,Green House,2,Port Angeles,UT,1
3707,Belly Sushi,2,Houston,FL,2
3708,34 Creamery,6,Las Vegas,CA,2
3709,KO Coffee,1,Navarre,MS,1
3710,NO Pizza,6,Lahaina,NY,2
3711,Spice Pub,4,Mokelumne Hill,CA,2
3712,Green BBQ,3,Las Vegas,NC,3
3713,Sugar Pizza,2,Minneapolis,CA,2
3714,Green Shakes,3,New Lebanon,BC,3
3715,Blue Box,2,Wilmington,CA,1
3716,Red Pizza,3,O Fallon,NV,1
3717,9294 Dragon,1,Minneapolis,CA,3
3718,Smokestack BBQ,6,Naples,TX,2
3719,9991 Dragon,7,Naples,CA,1
3720,Sugar Pub,1,Albany,WA,1
3721,Thirsty Eatery,4,Elk Grove,OR,3
3722,Sweet Coffee,7,Atmore,FL,3
3723,Smokestack Gastropub,7,Oak Ridge,CA,1
3724,UN Subs,5,Orting,NY,1
3725,Sugar Kitchen,7,Grand Rapids,ON,3
3726,Golden Bar & Grill,5,Austin,IA,2
3727,Green Cafe,6,Winston Salem,LA,3
3728,77 Coffee,6,Greeley,TX,2
3729,Fast Pub,7,New York,FL,2
3730,Silver Box,4,Marion,FL,2
3731,Sugar Cafe,7,Edmonton,PA,2
3732,Belly Grill & Tap,2,Marietta,MI,1
3733,FV Creamery,4,Decatur,OR,2
3734,Sweet Kitchen,7,Great Falls,CA,3
3735,Red Spoon,1,Sedona,TX,1
3736,Spice Gastropub,6,Alamo,NJ,2
3737,Thirsty Spoon,1,Portland,NY,3
3738,Salty Bakery,7,Chicopee,SD,1
3739,Orange Coffee,5,La Jolla,NY,1
3740,Red Spoon,2,Parkersburg,LA,1
3741,Hungry Sushi,3,Wilmington,CA,2
3742,1817 Curry,4,Chandler,WA,3
3743,Golden Eatery,5,St Joseph,PA,2
3744,21 Brasserie,3,Bradenton,NY,3
3745,Red Spoon,5,Livermore,FL,2
3746,Thirsty Subs,3,Naples,TX,1
3747,Red Spoon,5,Columbus,IL,1
3748,67 Grill,6,Los Alamos,CA,2
3749,Green Bar & Grill,1,Lynchburg,NY,2
3750,Spice Bar & Grill,4,Modesto,NY,2
3751,Thirsty Kitchen,7,Hatteras,CA,3
3752,Fast King,6,Lewisburg,ID,3
3753,27 Grill,7,Sedona,NY,2
3754,Smokestack Brasserie,5,Spokane,LA,1
3755,Sugar Grill,1,Decatur,CA,2
3756,Fat BBQ,1,Tulsa,IA,1
3757,Sugar Cafe,4,Greensboro,IL,1
3758,1629 Burger,6,Shakopee,MA,3
3759,Sugar Brasserie,5,New York,MD,2
3760,Fast Cafe,4,Berkeley Heights,CT,1
3761,Orange Kitchen,3,Toronto,PA,2
3762,Blue Plate Coffee,6,Hartford,FL,2
3763,5620 Burger,3,Supply,AZ,2
3764,Sugar King,3,Memphis,NJ,2
3765,2523 Burger,4,Hilliard,OR,2
3766,Blue Plate Curry,3,Cincinnati,CA,1
3767,Golden Sushi,4,Bayonne,CA,2
3768,Smokestack Pub,5,Ridgefield Park,AZ,3
3769,Fat Subs,6,North Liberty,CA,3
3770,Salty Eats,5,Covington,FL,1
3771,Smokestack Subs,3,Delray Beach,NV,1
3772,Fast Eats,6,Peoria,NJ,2
3773,UKU Curry,5,Satellite Beach,NC,2
3774,AEY Steakhouse,4,Manhattan Beach,NY,3
3775,Spice Cafe,3,West Hollywood,NY,2
3776,Fast King,3,Myrtle Creek,WY,2
3777,BG Gastropub,5,Redmond,CO,2
3778,Thirsty Bakery,5,Bowie,DC,2
3779,Sugar Eatery,4,Piermont,RI,3
3780,Orange Grill & Tap,5,Spruce Grove,GA,3
3781,VOA Steakhouse,7,Winchester,TX,2
3782,2098 Creamery,5,Madison,CA,2
3783,50 House,5,Cerritos,TX,2
3784,Spice Eatery,1,Macon,UT,3
3785,Orange Box,7,Milwaukee,AL,2
3786,Fast Coffee,7,Virginia Beach,AR,2
3787,Golden Grill & Tap,1,New York,CA,3
3788,Spice Subs,4,Charlottesville,FL,3
3789,Green Coffee,6,Kennewick,TN,2
